sample_id,label,captured_at,rgb_image,skeleton_image,people_count,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_visibility,right_hip_x,right_hip_y,right_hip_visibility,landmarks_json
sample_0075,upper_body,2026-08-17T04:29:51.608+09:00,sample_0075_upper_body_20260817_042951_606997_rgb.jpg,sample_0075_upper_body_20260817_042951_606997_skeleton.jpg,1,0.531708,0.478419,0.999934,0.35675,0.49024,0.999917,0.498241,0.832577,0.998844,0.402191,0.832173,0.99888,"[{""index"":0,""x"":0.434453,""y"":0.351,""visibility"":0.99991},{""index"":1,""x"":0.442952,""y"":0.323541,""visibility"":0.999862},{""index"":2,""x"":0.450282,""y"":0.322388,""visibility"":0.99987},{""index"":3,""x"":0.455924,""y"":0.321595,""visibility"":0.999845},{""index"":4,""x"":0.421199,""y"":0.327446,""visibility"":0.999845},{""index"":5,""x"":0.414779,""y"":0.32903,""visibility"":0.999844},{""index"":6,""x"":0.409605,""y"":0.330502,""visibility"":0.999819},{""index"":7,""x"":0.464354,""y"":0.333305,""visibility"":0.999871},{""index"":8,""x"":0.404193,""y"":0.343684,""visibility"":0.999892},{""index"":9,""x"":0.450507,""y"":0.370285,""visibility"":0.99996},{""index"":10,""x"":0.424532,""y"":0.372947,""visibility"":0.999961},{""index"":11,""x"":0.531708,""y"":0.478419,""visibility"":0.999934},{""index"":12,""x"":0.35675,""y"":0.49024,""visibility"":0.999917},{""index"":13,""x"":0.564181,""y"":0.656419,""visibility"":0.997757},{""index"":14,""x"":0.311327,""y"":0.661981,""visibility"":0.99486},{""index"":15,""x"":0.584726,""y"":0.800003,""visibility"":0.987993},{""index"":16,""x"":0.280382,""y"":0.819704,""visibility"":0.981841},{""index"":17,""x"":0.592958,""y"":0.852134,""visibility"":0.970465},{""index"":18,""x"":0.268196,""y"":0.873326,""visibility"":0.967595},{""index"":19,""x"":0.583995,""y"":0.850308,""visibility"":0.974386},{""index"":20,""x"":0.279219,""y"":0.875939,""visibility"":0.971074},{""index"":21,""x"":0.576788,""y"":0.830494,""visibility"":0.977543},{""index"":22,""x"":0.283204,""y"":0.854794,""visibility"":0.974092},{""index"":23,""x"":0.498241,""y"":0.832577,""visibility"":0.998844},{""index"":24,""x"":0.402191,""y"":0.832173,""visibility"":0.99888},{""index"":25,""x"":0.500659,""y"":1.060201,""visibility"":0.790692},{""index"":26,""x"":0.403057,""y"":1.065429,""visibility"":0.882225},{""index"":27,""x"":0.483526,""y"":1.249755,""visibility"":0.254972},{""index"":28,""x"":0.409054,""y"":1.255269,""visibility"":0.357792}]"
sample_0076,upper_body,2026-08-17T04:29:51.812+09:00,sample_0076_upper_body_20260817_042951_810872_rgb.jpg,sample_0076_upper_body_20260817_042951_810872_skeleton.jpg,1,0.53886,0.476259,0.999934,0.363623,0.481003,0.999919,0.494172,0.826832,0.998427,0.400834,0.823129,0.998533,"[{""index"":0,""x"":0.443374,""y"":0.336833,""visibility"":0.999942},{""index"":1,""x"":0.453376,""y"":0.312704,""visibility"":0.9999},{""index"":2,""x"":0.46116,""y"":0.312853,""visibility"":0.999903},{""index"":3,""x"":0.46726,""y"":0.313063,""visibility"":0.999887},{""index"":4,""x"":0.431114,""y"":0.313985,""visibility"":0.999893},{""index"":5,""x"":0.425095,""y"":0.314981,""visibility"":0.999892},{""index"":6,""x"":0.420621,""y"":0.316659,""visibility"":0.999874},{""index"":7,""x"":0.476646,""y"":0.325747,""visibility"":0.999905},{""index"":8,""x"":0.415425,""y"":0.33128,""visibility"":0.999919},{""index"":9,""x"":0.459192,""y"":0.360475,""visibility"":0.999972},{""index"":10,""x"":0.432481,""y"":0.362428,""visibility"":0.999974},{""index"":11,""x"":0.53886,""y"":0.476259,""visibility"":0.999934},{""index"":12,""x"":0.363623,""y"":0.481003,""visibility"":0.999919},{""index"":13,""x"":0.571931,""y"":0.650528,""visibility"":0.99703},{""index"":14,""x"":0.317368,""y"":0.647859,""visibility"":0.991221},{""index"":15,""x"":0.59287,""y"":0.787744,""visibility"":0.981666},{""index"":16,""x"":0.286809,""y"":0.798081,""visibility"":0.969671},{""index"":17,""x"":0.604843,""y"":0.837274,""visibility"":0.956877},{""index"":18,""x"":0.275806,""y"":0.850622,""visibility"":0.947381},{""index"":19,""x"":0.597081,""y"":0.83653,""visibility"":0.963231},{""index"":20,""x"":0.286126,""y"":0.855337,""visibility"":0.953362},{""index"":21,""x"":0.590337,""y"":0.81505,""visibility"":0.967101},{""index"":22,""x"":0.290654,""y"":0.834299,""visibility"":0.957278},{""index"":23,""x"":0.494172,""y"":0.826832,""visibility"":0.998427},{""index"":24,""x"":0.400834,""y"":0.823129,""visibility"":0.998533},{""index"":25,""x"":0.495508,""y"":1.048874,""visibility"":0.802865},{""index"":26,""x"":0.408442,""y"":1.045604,""visibility"":0.902438},{""index"":27,""x"":0.471714,""y"":1.223461,""visibility"":0.356111},{""index"":28,""x"":0.415853,""y"":1.239492,""visibility"":0.566978},{""index"":30,""x"":0.417596,""y"":1.266329,""visibility"":0.251648},{""index"":32,""x"":0.42183,""y"":1.326712,""visibility"":0.237753}]"
sample_0077,upper_body,2026-08-17T04:29:51.997+09:00,sample_0077_upper_body_20260817_042951_996112_rgb.jpg,sample_0077_upper_body_20260817_042951_996112_skeleton.jpg,1,0.540045,0.477446,0.999827,0.362927,0.478465,0.999793,0.494848,0.827543,0.99868,0.401679,0.824738,0.998551,"[{""index"":0,""x"":0.455183,""y"":0.334973,""visibility"":0.999864},{""index"":1,""x"":0.46389,""y"":0.311411,""visibility"":0.999792},{""index"":2,""x"":0.469804,""y"":0.311704,""visibility"":0.999792},{""index"":3,""x"":0.475266,""y"":0.311788,""visibility"":0.99977},{""index"":4,""x"":0.44251,""y"":0.311846,""visibility"":0.999777},{""index"":5,""x"":0.435276,""y"":0.312431,""visibility"":0.99977},{""index"":6,""x"":0.428777,""y"":0.313383,""visibility"":0.999743},{""index"":7,""x"":0.481903,""y"":0.325686,""visibility"":0.999787},{""index"":8,""x"":0.421383,""y"":0.328167,""visibility"":0.999835},{""index"":9,""x"":0.467555,""y"":0.358744,""visibility"":0.999934},{""index"":10,""x"":0.441464,""y"":0.361475,""visibility"":0.999936},{""index"":11,""x"":0.540045,""y"":0.477446,""visibility"":0.999827},{""index"":12,""x"":0.362927,""y"":0.478465,""visibility"":0.999793},{""index"":13,""x"":0.571674,""y"":0.654241,""visibility"":0.995785},{""index"":14,""x"":0.317036,""y"":0.651126,""visibility"":0.990366},{""index"":15,""x"":0.593824,""y"":0.796346,""visibility"":0.981875},{""index"":16,""x"":0.294413,""y"":0.800194,""visibility"":0.973088},{""index"":17,""x"":0.603671,""y"":0.845964,""visibility"":0.960361},{""index"":18,""x"":0.285871,""y"":0.853687,""visibility"":0.953966},{""index"":19,""x"":0.596725,""y"":0.846792,""visibility"":0.964987},{""index"":20,""x"":0.295997,""y"":0.858848,""visibility"":0.958304},{""index"":21,""x"":0.590384,""y"":0.826247,""visibility"":0.969785},{""index"":22,""x"":0.300232,""y"":0.837757,""visibility"":0.962036},{""index"":23,""x"":0.494848,""y"":0.827543,""visibility"":0.99868},{""index"":24,""x"":0.401679,""y"":0.824738,""visibility"":0.998551},{""index"":25,""x"":0.495617,""y"":1.047134,""visibility"":0.86511},{""index"":26,""x"":0.401173,""y"":1.058791,""visibility"":0.919208},{""index"":27,""x"":0.469461,""y"":1.223844,""visibility"":0.397237},{""index"":28,""x"":0.400978,""y"":1.237099,""visibility"":0.517434},{""index"":29,""x"":0.464189,""y"":1.247312,""visibility"":0.214856},{""index"":30,""x"":0.40221,""y"":1.259782,""visibility"":0.204342},{""index"":32,""x"":0.405391,""y"":1.326506,""visibility"":0.206734}]"
sample_0078,upper_body,2026-08-17T04:29:52.217+09:00,sample_0078_upper_body_20260817_042952_215912_rgb.jpg,sample_0078_upper_body_20260817_042952_215912_skeleton.jpg,1,0.538085,0.482311,0.999856,0.361194,0.476306,0.999885,0.49384,0.830071,0.998312,0.400389,0.825116,0.998439,"[{""index"":0,""x"":0.461463,""y"":0.343022,""visibility"":0.999898},{""index"":1,""x"":0.470638,""y"":0.319576,""visibility"":0.999838},{""index"":2,""x"":0.476472,""y"":0.320028,""visibility"":0.999833},{""index"":3,""x"":0.482331,""y"":0.32069,""visibility"":0.999809},{""index"":4,""x"":0.450418,""y"":0.318155,""visibility"":0.999837},{""index"":5,""x"":0.443377,""y"":0.317992,""visibility"":0.999837},{""index"":6,""x"":0.436712,""y"":0.318378,""visibility"":0.999819},{""index"":7,""x"":0.487114,""y"":0.333321,""visibility"":0.99981},{""index"":8,""x"":0.426869,""y"":0.331162,""visibility"":0.999881},{""index"":9,""x"":0.472084,""y"":0.364609,""visibility"":0.999944},{""index"":10,""x"":0.446735,""y"":0.364608,""visibility"":0.999952},{""index"":11,""x"":0.538085,""y"":0.482311,""visibility"":0.999856},{""index"":12,""x"":0.361194,""y"":0.476306,""visibility"":0.999885},{""index"":13,""x"":0.567139,""y"":0.659504,""visibility"":0.995735},{""index"":14,""x"":0.313717,""y"":0.646215,""visibility"":0.992767},{""index"":15,""x"":0.58985,""y"":0.801582,""visibility"":0.980356},{""index"":16,""x"":0.290395,""y"":0.793964,""visibility"":0.976802},{""index"":17,""x"":0.600153,""y"":0.853881,""visibility"":0.957198},{""index"":18,""x"":0.282377,""y"":0.844874,""visibility"":0.959459},{""index"":19,""x"":0.593481,""y"":0.854935,""visibility"":0.963437},{""index"":20,""x"":0.292136,""y"":0.849481,""visibility"":0.963848},{""index"":21,""x"":0.58803,""y"":0.832993,""visibility"":0.968856},{""index"":22,""x"":0.296158,""y"":0.827885,""visibility"":0.967225},{""index"":23,""x"":0.49384,""y"":0.830071,""visibility"":0.998312},{""index"":24,""x"":0.400389,""y"":0.825116,""visibility"":0.998439},{""index"":25,""x"":0.496473,""y"":1.05031,""visibility"":0.797083},{""index"":26,""x"":0.406579,""y"":1.062194,""visibility"":0.87821},{""index"":27,""x"":0.470101,""y"":1.236893,""visibility"":0.334481},{""index"":28,""x"":0.41125,""y"":1.250003,""visibility"":0.448577}]"
sample_0079,upper_body,2026-08-17T04:29:52.372+09:00,sample_0079_upper_body_20260817_042952_370899_rgb.jpg,sample_0079_upper_body_20260817_042952_370899_skeleton.jpg,1,0.538085,0.482311,0.999856,0.361194,0.476306,0.999885,0.49384,0.830071,0.998312,0.400389,0.825116,0.998439,"[{""index"":0,""x"":0.461463,""y"":0.343022,""visibility"":0.999898},{""index"":1,""x"":0.470638,""y"":0.319576,""visibility"":0.999838},{""index"":2,""x"":0.476472,""y"":0.320028,""visibility"":0.999833},{""index"":3,""x"":0.482331,""y"":0.32069,""visibility"":0.999809},{""index"":4,""x"":0.450418,""y"":0.318155,""visibility"":0.999837},{""index"":5,""x"":0.443377,""y"":0.317992,""visibility"":0.999837},{""index"":6,""x"":0.436712,""y"":0.318378,""visibility"":0.999819},{""index"":7,""x"":0.487114,""y"":0.333321,""visibility"":0.99981},{""index"":8,""x"":0.426869,""y"":0.331162,""visibility"":0.999881},{""index"":9,""x"":0.472084,""y"":0.364609,""visibility"":0.999944},{""index"":10,""x"":0.446735,""y"":0.364608,""visibility"":0.999952},{""index"":11,""x"":0.538085,""y"":0.482311,""visibility"":0.999856},{""index"":12,""x"":0.361194,""y"":0.476306,""visibility"":0.999885},{""index"":13,""x"":0.567139,""y"":0.659504,""visibility"":0.995735},{""index"":14,""x"":0.313717,""y"":0.646215,""visibility"":0.992767},{""index"":15,""x"":0.58985,""y"":0.801582,""visibility"":0.980356},{""index"":16,""x"":0.290395,""y"":0.793964,""visibility"":0.976802},{""index"":17,""x"":0.600153,""y"":0.853881,""visibility"":0.957198},{""index"":18,""x"":0.282377,""y"":0.844874,""visibility"":0.959459},{""index"":19,""x"":0.593481,""y"":0.854935,""visibility"":0.963437},{""index"":20,""x"":0.292136,""y"":0.849481,""visibility"":0.963848},{""index"":21,""x"":0.58803,""y"":0.832993,""visibility"":0.968856},{""index"":22,""x"":0.296158,""y"":0.827885,""visibility"":0.967225},{""index"":23,""x"":0.49384,""y"":0.830071,""visibility"":0.998312},{""index"":24,""x"":0.400389,""y"":0.825116,""visibility"":0.998439},{""index"":25,""x"":0.496473,""y"":1.05031,""visibility"":0.797083},{""index"":26,""x"":0.406579,""y"":1.062194,""visibility"":0.87821},{""index"":27,""x"":0.470101,""y"":1.236893,""visibility"":0.334481},{""index"":28,""x"":0.41125,""y"":1.250003,""visibility"":0.448577}]"
sample_0080,upper_body,2026-08-17T04:29:52.575+09:00,sample_0080_upper_body_20260817_042952_574114_rgb.jpg,sample_0080_upper_body_20260817_042952_574114_skeleton.jpg,1,0.541111,0.486024,0.999818,0.3658,0.47115,0.999871,0.49143,0.830261,0.998225,0.396253,0.823804,0.998252,"[{""index"":0,""x"":0.453786,""y"":0.352784,""visibility"":0.999875},{""index"":1,""x"":0.465457,""y"":0.327811,""visibility"":0.999778},{""index"":2,""x"":0.472935,""y"":0.328064,""visibility"":0.99977},{""index"":3,""x"":0.478799,""y"":0.328098,""visibility"":0.999735},{""index"":4,""x"":0.442976,""y"":0.3269,""visibility"":0.999777},{""index"":5,""x"":0.436357,""y"":0.326572,""visibility"":0.999778},{""index"":6,""x"":0.430899,""y"":0.326524,""visibility"":0.999755},{""index"":7,""x"":0.485958,""y"":0.337565,""visibility"":0.999749},{""index"":8,""x"":0.424946,""y"":0.336421,""visibility"":0.999827},{""index"":9,""x"":0.468612,""y"":0.372851,""visibility"":0.999933},{""index"":10,""x"":0.441293,""y"":0.372428,""visibility"":0.999938},{""index"":11,""x"":0.541111,""y"":0.486024,""visibility"":0.999818},{""index"":12,""x"":0.3658,""y"":0.47115,""visibility"":0.999871},{""index"":13,""x"":0.566215,""y"":0.662318,""visibility"":0.992739},{""index"":14,""x"":0.308864,""y"":0.635536,""visibility"":0.993759},{""index"":15,""x"":0.585138,""y"":0.810766,""visibility"":0.978135},{""index"":16,""x"":0.276449,""y"":0.78151,""visibility"":0.982288},{""index"":17,""x"":0.593515,""y"":0.865561,""visibility"":0.954308},{""index"":18,""x"":0.26303,""y"":0.8295,""visibility"":0.967778},{""index"":19,""x"":0.587705,""y"":0.865993,""visibility"":0.960731},{""index"":20,""x"":0.271694,""y"":0.833255,""visibility"":0.97151},{""index"":21,""x"":0.58151,""y"":0.84188,""visibility"":0.963916},{""index"":22,""x"":0.27726,""y"":0.814328,""visibility"":0.972831},{""index"":23,""x"":0.49143,""y"":0.830261,""visibility"":0.998225},{""index"":24,""x"":0.396253,""y"":0.823804,""visibility"":0.998252},{""index"":25,""x"":0.498359,""y"":1.059027,""visibility"":0.851212},{""index"":26,""x"":0.399564,""y"":1.059834,""visibility"":0.911022},{""index"":27,""x"":0.485346,""y"":1.256556,""visibility"":0.462018},{""index"":28,""x"":0.404773,""y"":1.245764,""visibility"":0.542621},{""index"":29,""x"":0.478766,""y"":1.282109,""visibility"":0.229535},{""index"":30,""x"":0.405361,""y"":1.268915,""visibility"":0.21158},{""index"":31,""x"":0.492616,""y"":1.343126,""visibility"":0.287368},{""index"":32,""x"":0.413813,""y"":1.334535,""visibility"":0.271445}]"
sample_0081,upper_body,2026-08-17T04:29:52.773+09:00,sample_0081_upper_body_20260817_042952_771310_rgb.jpg,sample_0081_upper_body_20260817_042952_771310_skeleton.jpg,1,0.541101,0.475309,0.999924,0.364911,0.483402,0.999903,0.499756,0.831167,0.998745,0.40541,0.828341,0.998779,"[{""index"":0,""x"":0.443448,""y"":0.347988,""visibility"":0.999922},{""index"":1,""x"":0.452451,""y"":0.320981,""visibility"":0.999885},{""index"":2,""x"":0.460077,""y"":0.319936,""visibility"":0.999892},{""index"":3,""x"":0.465823,""y"":0.319054,""visibility"":0.999869},{""index"":4,""x"":0.429432,""y"":0.324629,""visibility"":0.999872},{""index"":5,""x"":0.423126,""y"":0.326166,""visibility"":0.999869},{""index"":6,""x"":0.418492,""y"":0.328054,""visibility"":0.999842},{""index"":7,""x"":0.474107,""y"":0.32961,""visibility"":0.999894},{""index"":8,""x"":0.413088,""y"":0.341469,""visibility"":0.99991},{""index"":9,""x"":0.459637,""y"":0.369046,""visibility"":0.999964},{""index"":10,""x"":0.433195,""y"":0.37279,""visibility"":0.999967},{""index"":11,""x"":0.541101,""y"":0.475309,""visibility"":0.999924},{""index"":12,""x"":0.364911,""y"":0.483402,""visibility"":0.999903},{""index"":13,""x"":0.568903,""y"":0.649361,""visibility"":0.997042},{""index"":14,""x"":0.315102,""y"":0.651542,""visibility"":0.992767},{""index"":15,""x"":0.59216,""y"":0.798689,""visibility"":0.983534},{""index"":16,""x"":0.276707,""y"":0.802953,""visibility"":0.973292},{""index"":17,""x"":0.603189,""y"":0.852669,""visibility"":0.96225},{""index"":18,""x"":0.259088,""y"":0.853481,""visibility"":0.955486},{""index"":19,""x"":0.595509,""y"":0.853218,""visibility"":0.967039},{""index"":20,""x"":0.272275,""y"":0.859443,""visibility"":0.960287},{""index"":21,""x"":0.58826,""y"":0.831189,""visibility"":0.971238},{""index"":22,""x"":0.278738,""y"":0.841951,""visibility"":0.964921},{""index"":23,""x"":0.499756,""y"":0.831167,""visibility"":0.998745},{""index"":24,""x"":0.40541,""y"":0.828341,""visibility"":0.998779},{""index"":25,""x"":0.496144,""y"":1.06446,""visibility"":0.797399},{""index"":26,""x"":0.401939,""y"":1.05189,""visibility"":0.892375},{""index"":27,""x"":0.486056,""y"":1.239475,""visibility"":0.249082},{""index"":28,""x"":0.408177,""y"":1.238501,""visibility"":0.369315}]"
sample_0082,upper_body,2026-08-17T04:29:52.967+09:00,sample_0082_upper_body_20260817_042952_966732_rgb.jpg,sample_0082_upper_body_20260817_042952_966732_skeleton.jpg,1,0.537301,0.474996,0.999964,0.365172,0.500217,0.99993,0.503502,0.82937,0.999124,0.408141,0.831541,0.999082,"[{""index"":0,""x"":0.429832,""y"":0.365122,""visibility"":0.999944},{""index"":1,""x"":0.435355,""y"":0.335324,""visibility"":0.999912},{""index"":2,""x"":0.443034,""y"":0.332644,""visibility"":0.99992},{""index"":3,""x"":0.449719,""y"":0.330293,""visibility"":0.999904},{""index"":4,""x"":0.413866,""y"":0.343017,""visibility"":0.999895},{""index"":5,""x"":0.40857,""y"":0.345423,""visibility"":0.999894},{""index"":6,""x"":0.404506,""y"":0.34775,""visibility"":0.999867},{""index"":7,""x"":0.459943,""y"":0.337994,""visibility"":0.999923},{""index"":8,""x"":0.399601,""y"":0.3607,""visibility"":0.999918},{""index"":9,""x"":0.44904,""y"":0.382975,""visibility"":0.999977},{""index"":10,""x"":0.422176,""y"":0.38987,""visibility"":0.999976},{""index"":11,""x"":0.537301,""y"":0.474996,""visibility"":0.999964},{""index"":12,""x"":0.365172,""y"":0.500217,""visibility"":0.99993},{""index"":13,""x"":0.577248,""y"":0.651718,""visibility"":0.998245},{""index"":14,""x"":0.334769,""y"":0.67722,""visibility"":0.991844},{""index"":15,""x"":0.602509,""y"":0.803694,""visibility"":0.988268},{""index"":16,""x"":0.304153,""y"":0.83383,""visibility"":0.967595},{""index"":17,""x"":0.61494,""y"":0.852943,""visibility"":0.970688},{""index"":18,""x"":0.291187,""y"":0.888324,""visibility"":0.947769},{""index"":19,""x"":0.607592,""y"":0.851484,""visibility"":0.974869},{""index"":20,""x"":0.299956,""y"":0.889674,""visibility"":0.954052},{""index"":21,""x"":0.602149,""y"":0.832602,""visibility"":0.977586},{""index"":22,""x"":0.305567,""y"":0.870453,""visibility"":0.959762},{""index"":23,""x"":0.503502,""y"":0.82937,""visibility"":0.999124},{""index"":24,""x"":0.408141,""y"":0.831541,""visibility"":0.999082},{""index"":25,""x"":0.503218,""y"":1.051896,""visibility"":0.739422},{""index"":26,""x"":0.407144,""y"":1.045115,""visibility"":0.879354},{""index"":27,""x"":0.490471,""y"":1.229265,""visibility"":0.237576},{""index"":28,""x"":0.412717,""y"":1.231811,""visibility"":0.369998}]"
sample_0083,upper_body,2026-08-17T04:29:53.186+09:00,sample_0083_upper_body_20260817_042953_185096_rgb.jpg,sample_0083_upper_body_20260817_042953_185096_skeleton.jpg,1,0.540796,0.48003,0.999881,0.368782,0.487744,0.999861,0.50422,0.831254,0.997594,0.410773,0.835532,0.997603,"[{""index"":0,""x"":0.444365,""y"":0.361563,""visibility"":0.999821},{""index"":1,""x"":0.454452,""y"":0.33244,""visibility"":0.999741},{""index"":2,""x"":0.462571,""y"":0.331196,""visibility"":0.999755},{""index"":3,""x"":0.468479,""y"":0.330058,""visibility"":0.999713},{""index"":4,""x"":0.430997,""y"":0.33469,""visibility"":0.999711},{""index"":5,""x"":0.42462,""y"":0.335009,""visibility"":0.999715},{""index"":6,""x"":0.419842,""y"":0.335554,""visibility"":0.999672},{""index"":7,""x"":0.476798,""y"":0.338016,""visibility"":0.999731},{""index"":8,""x"":0.415491,""y"":0.345353,""visibility"":0.999775},{""index"":9,""x"":0.460915,""y"":0.380006,""visibility"":0.999899},{""index"":10,""x"":0.434175,""y"":0.382104,""visibility"":0.9999},{""index"":11,""x"":0.540796,""y"":0.48003,""visibility"":0.999881},{""index"":12,""x"":0.368782,""y"":0.487744,""visibility"":0.999861},{""index"":13,""x"":0.574338,""y"":0.659257,""visibility"":0.997851},{""index"":14,""x"":0.336581,""y"":0.668867,""visibility"":0.992},{""index"":15,""x"":0.60367,""y"":0.802864,""visibility"":0.988222},{""index"":16,""x"":0.308443,""y"":0.837462,""visibility"":0.972985},{""index"":17,""x"":0.618392,""y"":0.854242,""visibility"":0.969843},{""index"":18,""x"":0.298458,""y"":0.887484,""visibility"":0.954137},{""index"":19,""x"":0.612332,""y"":0.855873,""visibility"":0.974821},{""index"":20,""x"":0.308959,""y"":0.889762,""visibility"":0.959837},{""index"":21,""x"":0.604899,""y"":0.835059,""visibility"":0.978426},{""index"":22,""x"":0.315371,""y"":0.869301,""visibility"":0.964389},{""index"":23,""x"":0.50422,""y"":0.831254,""visibility"":0.997594},{""index"":24,""x"":0.410773,""y"":0.835532,""visibility"":0.997603},{""index"":25,""x"":0.504629,""y"":1.057503,""visibility"":0.634317},{""index"":26,""x"":0.414655,""y"":1.049,""visibility"":0.753104}]"
sample_0084,upper_body,2026-08-17T04:29:53.439+09:00,sample_0084_upper_body_20260817_042953_438004_rgb.jpg,sample_0084_upper_body_20260817_042953_438004_skeleton.jpg,1,0.53932,0.497384,0.999683,0.371022,0.478751,0.999777,0.501282,0.839412,0.995882,0.40738,0.836947,0.996378,"[{""index"":0,""x"":0.473505,""y"":0.363485,""visibility"":0.999487},{""index"":1,""x"":0.487413,""y"":0.342902,""visibility"":0.999183},{""index"":2,""x"":0.493413,""y"":0.344833,""visibility"":0.999124},{""index"":3,""x"":0.498763,""y"":0.346516,""visibility"":0.999053},{""index"":4,""x"":0.467042,""y"":0.334965,""visibility"":0.999253},{""index"":5,""x"":0.460346,""y"":0.33209,""visibility"":0.99929},{""index"":6,""x"":0.454621,""y"":0.329685,""visibility"":0.999271},{""index"":7,""x"":0.502516,""y"":0.356268,""visibility"":0.998844},{""index"":8,""x"":0.445765,""y"":0.337131,""visibility"":0.999356},{""index"":9,""x"":0.482745,""y"":0.384479,""visibility"":0.99967},{""index"":10,""x"":0.456256,""y"":0.378615,""visibility"":0.999753},{""index"":11,""x"":0.53932,""y"":0.497384,""visibility"":0.999683},{""index"":12,""x"":0.371022,""y"":0.478751,""visibility"":0.999777},{""index"":13,""x"":0.560474,""y"":0.679002,""visibility"":0.988403},{""index"":14,""x"":0.324729,""y"":0.656224,""visibility"":0.985663},{""index"":15,""x"":0.586935,""y"":0.818321,""visibility"":0.970521},{""index"":16,""x"":0.287621,""y"":0.804244,""visibility"":0.965185},{""index"":17,""x"":0.596097,""y"":0.869103,""visibility"":0.943243},{""index"":18,""x"":0.274199,""y"":0.854361,""visibility"":0.943971},{""index"":19,""x"":0.590097,""y"":0.867778,""visibility"":0.952397},{""index"":20,""x"":0.282863,""y"":0.859507,""visibility"":0.951323},{""index"":21,""x"":0.582467,""y"":0.84365,""visibility"":0.956553},{""index"":22,""x"":0.289364,""y"":0.840042,""visibility"":0.95388},{""index"":23,""x"":0.501282,""y"":0.839412,""visibility"":0.995882},{""index"":24,""x"":0.40738,""y"":0.836947,""visibility"":0.996378},{""index"":25,""x"":0.505748,""y"":1.070448,""visibility"":0.714429},{""index"":26,""x"":0.411017,""y"":1.070758,""visibility"":0.757615},{""index"":27,""x"":0.482687,""y"":1.267494,""visibility"":0.255715},{""index"":28,""x"":0.414684,""y"":1.271084,""visibility"":0.332636}]"
